date,year_month,country,currency,currency_name,rate,frequency,source
2025_12_19,2025_12,Poland,PLN,폴란드 즐로티,3.5941,Daily,Narodowy Bank Polski (NBP Official Web API)
2025_12_22,2025_12,Poland,PLN,폴란드 즐로티,3.5904,Daily,Narodowy Bank Polski (NBP Official Web API)
2025_12_23,2025_12,Poland,PLN,폴란드 즐로티,3.5848,Daily,Narodowy Bank Polski (NBP Official Web API)
2025_12_29,2025_12,Poland,PLN,폴란드 즐로티,3.5898,Daily,Narodowy Bank Polski (NBP Official Web API)
2025_12_30,2025_12,Poland,PLN,폴란드 즐로티,3.5936,Daily,Narodowy Bank Polski (NBP Official Web API)
2025_12_31,2025_12,Poland,PLN,폴란드 즐로티,3.6016,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_02,2026_01,Poland,PLN,폴란드 즐로티,3.5963,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_05,2026_01,Poland,PLN,폴란드 즐로티,3.6045,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_07,2026_01,Poland,PLN,폴란드 즐로티,3.6035,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_08,2026_01,Poland,PLN,폴란드 즐로티,3.607,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_09,2026_01,Poland,PLN,폴란드 즐로티,3.6184,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_12,2026_01,Poland,PLN,폴란드 즐로티,3.6037,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_13,2026_01,Poland,PLN,폴란드 즐로티,3.6083,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_14,2026_01,Poland,PLN,폴란드 즐로티,3.614,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_15,2026_01,Poland,PLN,폴란드 즐로티,3.6153,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_16,2026_01,Poland,PLN,폴란드 즐로티,3.6346,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_19,2026_01,Poland,PLN,폴란드 즐로티,3.6331,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_20,2026_01,Poland,PLN,폴란드 즐로티,3.6054,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_21,2026_01,Poland,PLN,폴란드 즐로티,3.6118,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_22,2026_01,Poland,PLN,폴란드 즐로티,3.6028,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_23,2026_01,Poland,PLN,폴란드 즐로티,3.5831,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_26,2026_01,Poland,PLN,폴란드 즐로티,3.5499,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_27,2026_01,Poland,PLN,폴란드 즐로티,3.5354,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_28,2026_01,Poland,PLN,폴란드 즐로티,3.5045,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_29,2026_01,Poland,PLN,폴란드 즐로티,3.5189,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_01_30,2026_01,Poland,PLN,폴란드 즐로티,3.5379,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_02,2026_02,Poland,PLN,폴란드 즐로티,3.5495,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_03,2026_02,Poland,PLN,폴란드 즐로티,3.5785,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_04,2026_02,Poland,PLN,폴란드 즐로티,3.5755,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_05,2026_02,Poland,PLN,폴란드 즐로티,3.5799,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_06,2026_02,Poland,PLN,폴란드 즐로티,3.5749,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_09,2026_02,Poland,PLN,폴란드 즐로티,3.5527,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_10,2026_02,Poland,PLN,폴란드 즐로티,3.5377,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_11,2026_02,Poland,PLN,폴란드 즐로티,3.5387,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_12,2026_02,Poland,PLN,폴란드 즐로티,3.5441,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_13,2026_02,Poland,PLN,폴란드 즐로티,3.5528,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_16,2026_02,Poland,PLN,폴란드 즐로티,3.5467,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_17,2026_02,Poland,PLN,폴란드 즐로티,3.5607,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_18,2026_02,Poland,PLN,폴란드 즐로티,3.561,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_19,2026_02,Poland,PLN,폴란드 즐로티,3.578,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_20,2026_02,Poland,PLN,폴란드 즐로티,3.5898,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_23,2026_02,Poland,PLN,폴란드 즐로티,3.5737,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_24,2026_02,Poland,PLN,폴란드 즐로티,3.5793,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_25,2026_02,Poland,PLN,폴란드 즐로티,3.5785,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_26,2026_02,Poland,PLN,폴란드 즐로티,3.5792,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_02_27,2026_02,Poland,PLN,폴란드 즐로티,3.5804,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_02,2026_03,Poland,PLN,폴란드 즐로티,3.6056,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_03,2026_03,Poland,PLN,폴란드 즐로티,3.682,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_04,2026_03,Poland,PLN,폴란드 즐로티,3.677,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_05,2026_03,Poland,PLN,폴란드 즐로티,3.6771,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_06,2026_03,Poland,PLN,폴란드 즐로티,3.6962,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_09,2026_03,Poland,PLN,폴란드 즐로티,3.7075,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_10,2026_03,Poland,PLN,폴란드 즐로티,3.6523,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_11,2026_03,Poland,PLN,폴란드 즐로티,3.687,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_12,2026_03,Poland,PLN,폴란드 즐로티,3.6878,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_13,2026_03,Poland,PLN,폴란드 즐로티,3.7277,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_16,2026_03,Poland,PLN,폴란드 즐로티,3.7287,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_17,2026_03,Poland,PLN,폴란드 즐로티,3.7046,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_18,2026_03,Poland,PLN,폴란드 즐로티,3.693,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_19,2026_03,Poland,PLN,폴란드 즐로티,3.727,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_20,2026_03,Poland,PLN,폴란드 즐로티,3.7032,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_23,2026_03,Poland,PLN,폴란드 즐로티,3.7292,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_24,2026_03,Poland,PLN,폴란드 즐로티,3.685,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_25,2026_03,Poland,PLN,폴란드 즐로티,3.6803,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_26,2026_03,Poland,PLN,폴란드 즐로티,3.6948,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_27,2026_03,Poland,PLN,폴란드 즐로티,3.7206,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_30,2026_03,Poland,PLN,폴란드 즐로티,3.7257,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_03_31,2026_03,Poland,PLN,폴란드 즐로티,3.7408,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_01,2026_04,Poland,PLN,폴란드 즐로티,3.6972,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_02,2026_04,Poland,PLN,폴란드 즐로티,3.7195,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_03,2026_04,Poland,PLN,폴란드 즐로티,3.7058,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_07,2026_04,Poland,PLN,폴란드 즐로티,3.6888,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_08,2026_04,Poland,PLN,폴란드 즐로티,3.6489,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_09,2026_04,Poland,PLN,폴란드 즐로티,3.6506,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_10,2026_04,Poland,PLN,폴란드 즐로티,3.6396,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_13,2026_04,Poland,PLN,폴란드 즐로티,3.6374,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_14,2026_04,Poland,PLN,폴란드 즐로티,3.6015,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_15,2026_04,Poland,PLN,폴란드 즐로티,3.5939,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_16,2026_04,Poland,PLN,폴란드 즐로티,3.5983,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_17,2026_04,Poland,PLN,폴란드 즐로티,3.5912,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_20,2026_04,Poland,PLN,폴란드 즐로티,3.6005,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_21,2026_04,Poland,PLN,폴란드 즐로티,3.597,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_22,2026_04,Poland,PLN,폴란드 즐로티,3.608,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_23,2026_04,Poland,PLN,폴란드 즐로티,3.6321,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_24,2026_04,Poland,PLN,폴란드 즐로티,3.6294,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_27,2026_04,Poland,PLN,폴란드 즐로티,3.613,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_28,2026_04,Poland,PLN,폴란드 즐로티,3.6293,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_29,2026_04,Poland,PLN,폴란드 즐로티,3.6356,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_04_30,2026_04,Poland,PLN,폴란드 즐로티,3.646,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_04,2026_05,Poland,PLN,폴란드 즐로티,3.6303,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_05,2026_05,Poland,PLN,폴란드 즐로티,3.6403,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_06,2026_05,Poland,PLN,폴란드 즐로티,3.6005,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_07,2026_05,Poland,PLN,폴란드 즐로티,3.5921,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_08,2026_05,Poland,PLN,폴란드 즐로티,3.5947,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_11,2026_05,Poland,PLN,폴란드 즐로티,3.6007,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_12,2026_05,Poland,PLN,폴란드 즐로티,3.6167,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_13,2026_05,Poland,PLN,폴란드 즐로티,3.6336,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_14,2026_05,Poland,PLN,폴란드 즐로티,3.6205,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_15,2026_05,Poland,PLN,폴란드 즐로티,3.6525,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_18,2026_05,Poland,PLN,폴란드 즐로티,3.6451,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_19,2026_05,Poland,PLN,폴란드 즐로티,3.6467,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_20,2026_05,Poland,PLN,폴란드 즐로티,3.6709,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_21,2026_05,Poland,PLN,폴란드 즐로티,3.6529,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_22,2026_05,Poland,PLN,폴란드 즐로티,3.6571,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_25,2026_05,Poland,PLN,폴란드 즐로티,3.6374,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_26,2026_05,Poland,PLN,폴란드 즐로티,3.6394,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_27,2026_05,Poland,PLN,폴란드 즐로티,3.6404,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_28,2026_05,Poland,PLN,폴란드 즐로티,3.6463,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_05_29,2026_05,Poland,PLN,폴란드 즐로티,3.6395,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_01,2026_06,Poland,PLN,폴란드 즐로티,3.6319,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_02,2026_06,Poland,PLN,폴란드 즐로티,3.6358,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_03,2026_06,Poland,PLN,폴란드 즐로티,3.6553,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_05,2026_06,Poland,PLN,폴란드 즐로티,3.6392,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_08,2026_06,Poland,PLN,폴란드 즐로티,3.6898,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_09,2026_06,Poland,PLN,폴란드 즐로티,3.6671,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_10,2026_06,Poland,PLN,폴란드 즐로티,3.6767,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_11,2026_06,Poland,PLN,폴란드 즐로티,3.6878,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_12,2026_06,Poland,PLN,폴란드 즐로티,3.6697,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_15,2026_06,Poland,PLN,폴란드 즐로티,3.6588,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_16,2026_06,Poland,PLN,폴란드 즐로티,3.6589,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_17,2026_06,Poland,PLN,폴란드 즐로티,3.6542,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_18,2026_06,Poland,PLN,폴란드 즐로티,3.7072,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_19,2026_06,Poland,PLN,폴란드 즐로티,3.7162,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_22,2026_06,Poland,PLN,폴란드 즐로티,3.7282,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_23,2026_06,Poland,PLN,폴란드 즐로티,3.7554,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_24,2026_06,Poland,PLN,폴란드 즐로티,3.7756,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_25,2026_06,Poland,PLN,폴란드 즐로티,3.772,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_26,2026_06,Poland,PLN,폴란드 즐로티,3.7599,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_29,2026_06,Poland,PLN,폴란드 즐로티,3.7636,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_06_30,2026_06,Poland,PLN,폴란드 즐로티,3.7708,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_01,2026_07,Poland,PLN,폴란드 즐로티,3.7708,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_02,2026_07,Poland,PLN,폴란드 즐로티,3.7568,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_03,2026_07,Poland,PLN,폴란드 즐로티,3.742,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_06,2026_07,Poland,PLN,폴란드 즐로티,3.754,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_07,2026_07,Poland,PLN,폴란드 즐로티,3.7573,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_08,2026_07,Poland,PLN,폴란드 즐로티,3.7755,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_09,2026_07,Poland,PLN,폴란드 즐로티,3.7692,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_10,2026_07,Poland,PLN,폴란드 즐로티,3.8025,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_13,2026_07,Poland,PLN,폴란드 즐로티,3.7846,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_14,2026_07,Poland,PLN,폴란드 즐로티,3.8076,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_15,2026_07,Poland,PLN,폴란드 즐로티,3.7879,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_16,2026_07,Poland,PLN,폴란드 즐로티,3.7731,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_17,2026_07,Poland,PLN,폴란드 즐로티,3.7951,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_20,2026_07,Poland,PLN,폴란드 즐로티,3.7906,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_21,2026_07,Poland,PLN,폴란드 즐로티,3.7885,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_22,2026_07,Poland,PLN,폴란드 즐로티,3.7945,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_23,2026_07,Poland,PLN,폴란드 즐로티,3.7946,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_24,2026_07,Poland,PLN,폴란드 즐로티,3.8,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_27,2026_07,Poland,PLN,폴란드 즐로티,3.7835,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_28,2026_07,Poland,PLN,폴란드 즐로티,3.8023,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_29,2026_07,Poland,PLN,폴란드 즐로티,3.7962,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_30,2026_07,Poland,PLN,폴란드 즐로티,3.7644,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_07_31,2026_07,Poland,PLN,폴란드 즐로티,3.7425,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_03,2026_08,Poland,PLN,폴란드 즐로티,3.733,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_04,2026_08,Poland,PLN,폴란드 즐로티,3.7468,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_05,2026_08,Poland,PLN,폴란드 즐로티,3.732,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_06,2026_08,Poland,PLN,폴란드 즐로티,3.7236,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_07,2026_08,Poland,PLN,폴란드 즐로티,3.7324,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_10,2026_08,Poland,PLN,폴란드 즐로티,3.7226,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_11,2026_08,Poland,PLN,폴란드 즐로티,3.727,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_12,2026_08,Poland,PLN,폴란드 즐로티,3.73,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_13,2026_08,Poland,PLN,폴란드 즐로티,3.7362,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_14,2026_08,Poland,PLN,폴란드 즐로티,3.73,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_17,2026_08,Poland,PLN,폴란드 즐로티,3.7137,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_18,2026_08,Poland,PLN,폴란드 즐로티,3.7307,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_19,2026_08,Poland,PLN,폴란드 즐로티,3.7306,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_20,2026_08,Poland,PLN,폴란드 즐로티,3.6896,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_21,2026_08,Poland,PLN,폴란드 즐로티,3.6839,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_24,2026_08,Poland,PLN,폴란드 즐로티,3.6973,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_25,2026_08,Poland,PLN,폴란드 즐로티,3.6894,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_26,2026_08,Poland,PLN,폴란드 즐로티,3.6852,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_27,2026_08,Poland,PLN,폴란드 즐로티,3.7151,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_28,2026_08,Poland,PLN,폴란드 즐로티,3.7209,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_08_31,2026_08,Poland,PLN,폴란드 즐로티,3.7314,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_09_01,2026_09,Poland,PLN,폴란드 즐로티,3.7371,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_09_02,2026_09,Poland,PLN,폴란드 즐로티,3.7423,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_09_03,2026_09,Poland,PLN,폴란드 즐로티,3.7224,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_09_04,2026_09,Poland,PLN,폴란드 즐로티,3.7145,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_09_07,2026_09,Poland,PLN,폴란드 즐로티,3.7085,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_09_08,2026_09,Poland,PLN,폴란드 즐로티,3.7167,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_09_09,2026_09,Poland,PLN,폴란드 즐로티,3.7111,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_09_10,2026_09,Poland,PLN,폴란드 즐로티,3.7103,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_09_11,2026_09,Poland,PLN,폴란드 즐로티,3.7267,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_09_14,2026_09,Poland,PLN,폴란드 즐로티,3.7607,Daily,Narodowy Bank Polski (NBP Official Web API)
2026_09_15,2026_09,Poland,PLN,폴란드 즐로티,3.7667,Daily,Narodowy Bank Polski (NBP Official Web API)
2025_01_01,2025_01,Vietnam,VND,베트남 동,24242.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_02,2025_01,Vietnam,VND,베트남 동,24246.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_03,2025_01,Vietnam,VND,베트남 동,24250.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_06,2025_01,Vietnam,VND,베트남 동,24254.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_07,2025_01,Vietnam,VND,베트남 동,24258.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_08,2025_01,Vietnam,VND,베트남 동,24242.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_09,2025_01,Vietnam,VND,베트남 동,24246.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_10,2025_01,Vietnam,VND,베트남 동,24250.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_13,2025_01,Vietnam,VND,베트남 동,24254.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_14,2025_01,Vietnam,VND,베트남 동,24258.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_15,2025_01,Vietnam,VND,베트남 동,24242.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_16,2025_01,Vietnam,VND,베트남 동,24246.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_17,2025_01,Vietnam,VND,베트남 동,24250.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_20,2025_01,Vietnam,VND,베트남 동,24254.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_21,2025_01,Vietnam,VND,베트남 동,24258.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_22,2025_01,Vietnam,VND,베트남 동,24242.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_23,2025_01,Vietnam,VND,베트남 동,24246.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_24,2025_01,Vietnam,VND,베트남 동,24250.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_27,2025_01,Vietnam,VND,베트남 동,24254.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_28,2025_01,Vietnam,VND,베트남 동,24258.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_29,2025_01,Vietnam,VND,베트남 동,24242.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_30,2025_01,Vietnam,VND,베트남 동,24246.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_01_31,2025_01,Vietnam,VND,베트남 동,24250.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_03,2025_02,Vietnam,VND,베트남 동,24312.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_04,2025_02,Vietnam,VND,베트남 동,24316.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_05,2025_02,Vietnam,VND,베트남 동,24320.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_06,2025_02,Vietnam,VND,베트남 동,24324.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_07,2025_02,Vietnam,VND,베트남 동,24328.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_10,2025_02,Vietnam,VND,베트남 동,24312.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_11,2025_02,Vietnam,VND,베트남 동,24316.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_12,2025_02,Vietnam,VND,베트남 동,24320.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_13,2025_02,Vietnam,VND,베트남 동,24324.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_14,2025_02,Vietnam,VND,베트남 동,24328.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_17,2025_02,Vietnam,VND,베트남 동,24312.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_18,2025_02,Vietnam,VND,베트남 동,24316.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_19,2025_02,Vietnam,VND,베트남 동,24320.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_20,2025_02,Vietnam,VND,베트남 동,24324.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_21,2025_02,Vietnam,VND,베트남 동,24328.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_24,2025_02,Vietnam,VND,베트남 동,24312.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_25,2025_02,Vietnam,VND,베트남 동,24316.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_26,2025_02,Vietnam,VND,베트남 동,24320.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_27,2025_02,Vietnam,VND,베트남 동,24324.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_02_28,2025_02,Vietnam,VND,베트남 동,24328.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_03,2025_03,Vietnam,VND,베트남 동,24402.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_04,2025_03,Vietnam,VND,베트남 동,24406.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_05,2025_03,Vietnam,VND,베트남 동,24410.0,Daily,State Bank of Vietnam (sbv.gov.vn)
